seqnames	idx	name	combinedVars	combinedMeans	rank
z	295	ONECUT1_295	1.14338361854838	0.0304452663567445	454
z	108	CREM_108	1.14333139220504	0.0393312668458209	455
z	401	ALX4_401	1.14317024108306	-0.0045989400837388	456
z	68	HEY1_68	1.14293579755584	0.0189202914731628	457
z	224	ZNF691_224	1.14250677730536	-0.018026267366698	458
z	242	SCRT1_242	1.14138410894059	0.00943599629882282	459
z	611	POU4F3_611	1.14125800847429	-0.00973564959399961	460
z	248	INSM1_248	1.14057503002572	-0.0189234362141472	461
z	535	PROP1_535	1.1403796543602	0.00405718898698957	462
z	531	AC0125311_531	1.13959802990231	-0.0237742591859708	463
z	863	HOXA4_863	1.13959802990231	-0.0237742591859708	464
z	367	FOXB1_367	1.13769701741047	0.0425899357055599	465
z	145	CREB3L2_145	1.13720138008846	0.0320885141619212	466
z	547	HOXC9_547	1.13712119638864	-0.000902719214559775	467
z	557	HMX3_557	1.13585724121843	0.0412877533691212	468
z	13	HMGA2_13	1.13532032924895	0.00260598512082862	469
z	500	EN1_500	1.13521372266923	0.0121551820195218	470
z	506	EN2_506	1.13461741945664	0.0153389201801861	471
z	789	T_789	1.13441397338721	-0.0253147789131232	472
z	802	HLTF_802	1.1341649294479	-0.0348389914767852	473
z	30	MYF6_30	1.13400149118363	0.021771534245371	474
z	209	ZNF740_209	1.13394831744081	-0.0239784938209716	475
z	567	NOTO_567	1.13334462566383	-0.0122169173809652	476
z	123	NRL_123	1.1323599953886	-0.0219038362744112	477
z	620	POU3F3_620	1.13169395893112	-0.00313807834633669	478
z	673	NR1D1_673	1.13100289290919	-0.0327998091579535	479
z	820	NEUROD4_820	1.13044126068773	-0.0101801798679379	480
z	821	NEUROD6_821	1.13044126068773	-0.0101801798679379	481
z	181	ZKSCAN1_181	1.12998997017895	-0.000715325316560782	482
z	416	HOXA5_416	1.12992325196638	-0.0342503675118108	483
z	294	CUX1_294	1.12980906857542	0.0157425645965883	484
z	512	PHOX2A_512	1.12954449657459	-0.000606998483741254	485
z	442	VSX2_442	1.12918468100945	0.00703976185638556	486
z	508	GBX1_508	1.12840884442544	0.0219430664140541	487
z	522	GSX1_522	1.12759266010465	-0.00845397973035409	488
z	515	OTX2_515	1.127185200412	0.0124919437154796	489
z	156	ENSG00000250542_156	1.12685003337101	0.0378291197825929	490
z	616	POU4F1_616	1.12479598338926	-0.00850397100301196	491
z	90	OLIG1_90	1.12350004602459	-0.00711774080686326	492
z	45	BHLHE23_45	1.12313907724575	-0.0134368988851076	493
z	319	BRCA1_319	1.12227710453429	0.0304669886743486	494
z	390	GCM1_390	1.12182886053685	-0.00181672565681885	495
z	479	LMX1B_479	1.1216219611849	0.00803645869111786	496
z	615	POU4F2_615	1.12161502535313	-0.00852774586190315	497
z	431	PHOX2B_431	1.12137550399449	0.000911698346836568	498
z	440	PRRX1_440	1.12115924811228	0.00816884444064232	499
z	533	RAX2_533	1.12115924811228	0.00816884444064232	500
z	556	SHOX_556	1.12115924811228	0.00816884444064232	501
z	438	DLX2_438	1.12099650779853	0.0310890828610349	502
z	307	DMRT2_307	1.1206180206773	0.000907921393338482	503
z	745	SMAD2_745	1.11900451742915	2.51059468162462e-05	504
z	386	GATA4_386	1.11871727316281	0.0248533668501926	505
z	415	HOXA3_415	1.11821531272722	0.0136866682785151	506
z	758	SOX5_758	1.11815936807691	0.0439374064023203	507
z	868	SOX6_868	1.11815936807691	0.0439374064023203	508
z	552	SIX6_552	1.11782174520274	-0.0108896741690848	509
z	607	PAX4_607	1.11734740244496	-0.0101143563345988	510
z	793	TBP_793	1.11733811169685	0.0233623628385307	511
z	727	RFX5_727	1.11657488479693	0.0408326571610227	512
z	107	CEBPE_107	1.11611702413268	0.0357230393165705	513
z	460	HOXD1_460	1.11590241960748	0.000581230768486778	514
z	456	BARHL1_456	1.11588252873005	0.035887613661451	515
z	417	HOXA6_417	1.11555597612806	-0.000787928221163081	516
z	389	GCM2_389	1.11507569139156	0.000373799336981357	517
z	546	GSX2_546	1.11500753816726	0.0192028326464968	518
z	560	DMBX1_560	1.11490609018359	0.0146341651245667	519
z	33	HAND1_33	1.11470981609606	-0.0225338963067939	520
z	66	HAND2_66	1.11470981609606	-0.0225338963067939	521
z	397	DLX6_397	1.1140918131803	0.0231372114857198	522
z	569	HMX1_569	1.11393694765431	0.0396894607607072	523
z	476	NKX21_476	1.11378259306899	-0.0121315698040998	524
z	252	ZIC4_252	1.11317487167681	-0.0388449922491271	525
z	753	BBX_753	1.11277139999112	-0.0129171838552606	526
z	387	GATA6_387	1.11262277316444	0.0260056162327737	527
z	638	AC0021266_638	1.11221289070259	-0.0165853817599218	528
z	643	MEF2B_643	1.11221289070259	-0.0165853817599218	529
z	436	TLX2_436	1.11187208835385	0.0246564359671254	530
z	450	LHX4_450	1.11129305036725	-0.00917297115496531	531
z	776	STAT6_776	1.11081220396397	0.0247573965614383	532
z	527	IRX2_527	1.11019022022706	0.0103545277729584	533
z	19	HES2_19	1.10920903993318	0.0102243301187387	534
z	470	GSC_470	1.10773759405194	-0.00939407350890302	535
z	37	MYCL1_37	1.1072544373557	0.0269105967169291	536
z	369	FOXL1_369	1.1071371661715	0.0333265342244704	537
z	226	SP8_226	1.10708331199664	0.0267980297335501	538
z	241	SP7_241	1.10708331199664	0.0267980297335501	539
z	283	SP9_283	1.10708331199664	0.0267980297335501	540
z	85	BHLHA15_85	1.10686851632173	-0.0132161700683593	541
z	150	MAFB_150	1.10656436293736	-0.00832203933814483	542
z	463	HOXD10_463	1.10465465900412	0.0375682392318472	543
z	396	MEOX1_396	1.1033038166461	0.00187288949091136	544
z	420	NOBOX_420	1.10309739254785	0.0388090767677653	545
z	262	ZNF784_262	1.10279891281435	0.00754314723105956	546
z	482	PDX1_482	1.10164961374896	0.00254824910570639	547
z	782	TBX15_782	1.10136605853229	-0.0118059602574363	548
z	869	TBX18_869	1.10136605853229	-0.0118059602574363	549
z	870	TBX22_870	1.10136605853229	-0.0118059602574363	550
z	220	GFI1_220	1.10051423169383	-0.000393838194637589	551
z	398	ISL1_398	1.09962836757727	-0.00338911285248153	552
z	852	DMRTC2_852	1.0995208188615	0.00472042357154592	553
z	507	UNCX_507	1.09945290781024	-0.00563946346545864	554
z	642	MEF2D_642	1.09943440802469	0.014672832496234	555
z	86	BHLHE22_86	1.09923725158096	0.0126756187151273	556
z	481	LBX1_481	1.09887700675567	-0.0108109695594975	557
z	264	PLAG1_264	1.09868829448498	-0.0432158369124384	558
z	87	NEUROG1_87	1.09773227822712	-0.0233518053388028	559
z	357	FOXA1_357	1.09765545677237	0.0316730906631997	560
z	554	DBX2_554	1.09759469357129	0.0126011959900613	561
z	520	GBX2_520	1.09641247472796	0.0190908822817321	562
z	43	NEUROG3_43	1.09635876868752	-0.0100698262447147	563
z	496	ISL2_496	1.09610401218389	0.00974766668971242	564
z	40	MXI1_40	1.0954817966986	0.0179363900412704	565
z	461	HOXD3_461	1.09511411943832	-0.0154923760793449	566
z	277	ZSCAN16_277	1.09506039212172	-0.00224532670703638	567
z	405	HOXA9_405	1.09503530296629	-0.0313710992112419	568
z	685	NR3C2_685	1.09449057332842	-0.0129421283251826	569
z	225	ZNF589_225	1.09407768194066	-0.0182491093577421	570
z	55	MYC_55	1.09386318118746	0.0103672654521874	571
z	570	ENSG00000215754_570	1.09286133796108	-0.021352292713864	572
z	571	ENSG00000217642_571	1.09286133796108	-0.021352292713864	573
z	572	ENSG00000224558_572	1.09286133796108	-0.021352292713864	574
z	574	ENSG00000225958_574	1.09286133796108	-0.021352292713864	575
z	576	ENSG00000226866_576	1.09286133796108	-0.021352292713864	576
z	578	DUX4L5_578	1.09286133796108	-0.021352292713864	577
z	579	ENSG00000227522_579	1.09286133796108	-0.021352292713864	578
z	580	DUX4L2_580	1.09286133796108	-0.021352292713864	579
z	581	DUX4L3_581	1.09286133796108	-0.021352292713864	580
z	582	DUX4L6_582	1.09286133796108	-0.021352292713864	581
z	583	ENSG00000228710_583	1.09286133796108	-0.021352292713864	582
z	585	CT4768282_585	1.09286133796108	-0.021352292713864	583
z	586	ENSG00000230380_586	1.09286133796108	-0.021352292713864	584
z	587	ENSG00000230776_587	1.09286133796108	-0.021352292713864	585
z	588	AL5921702_588	1.09286133796108	-0.021352292713864	586
z	590	ENSG00000232923_590	1.09286133796108	-0.021352292713864	587
z	591	ENSG00000233294_591	1.09286133796108	-0.021352292713864	588
z	592	ENSG00000233361_592	1.09286133796108	-0.021352292713864	589
z	593	ENSG00000233698_593	1.09286133796108	-0.021352292713864	590
z	594	ENSG00000233794_594	1.09286133796108	-0.021352292713864	591
z	596	ENSG00000234550_596	1.09286133796108	-0.021352292713864	592
z	598	ENSG00000236207_598	1.09286133796108	-0.021352292713864	593
z	601	ENSG00000237516_601	1.09286133796108	-0.021352292713864	594
z	602	ENSG00000250589_602	1.09286133796108	-0.021352292713864	595
z	603	DUX4_603	1.09286133796108	-0.021352292713864	596
z	859	LINE11277_859	1.09286133796108	-0.021352292713864	597
z	860	LINE11282_860	1.09286133796108	-0.021352292713864	598
z	796	TEAD1_796	1.09266193309475	-0.0157273626853255	599
z	370	FOXC2_370	1.09170865056205	-0.00531484783400408	600
z	292	CUX2_292	1.0903396236923	0.00357026562475318	601
z	421	MEOX2_421	1.09026534469702	-0.00346602364780448	602
z	271	ZBTB6_271	1.08954197912221	-0.0122651870986336	603
z	794	TBPL2_794	1.08923452969405	0.0364430277062026	604
z	402	GSC2_402	1.08896140491731	-0.00357860296503023	605
z	584	ENSG00000229544_584	1.08860047574754	0.0122958374283725	606
z	639	MEF2A_639	1.08807487949743	-0.00358599182073937	607
z	493	ALX3_493	1.08785055715011	0.015403323478006	608
z	318	E2F4_318	1.08746654631827	0.0529069240175375	609
z	545	ALX1_545	1.0872701269646	0.00336374494438353	610
z	835	NANOGP1_835	1.08704343817902	0.0254285234893486	611
z	52	MYCN_52	1.08701549279905	0.00668433266883696	612
z	128	CEBPG_128	1.08685808750747	0.0218230521948126	613
z	234	E4F1_234	1.08595798488335	0.0584755091137871	614
z	472	RAX_472	1.0859097169625	0.00345423520813468	615
z	517	NKX31_517	1.0854734138415	0.0376362383733429	616
z	654	C11orf9_654	1.08495553736476	-0.00198459126140207	617
z	152	CEBPD_152	1.08480993834377	-0.000545246634624991	618
z	775	STAT4_775	1.08396536509695	0.0150534379646754	619
z	316	E2F7_316	1.08340103878993	0.00410642722652159	620
z	849	ZNF187_849	1.08172368841822	-0.0143736221805734	621
z	539	IRX5_539	1.08155710382202	0.0102665912274814	622
z	810	SPZ1_810	1.08153018605877	-0.0147304734091216	623
z	418	HOXA13_418	1.08009424474716	0.0357907446882243	624
z	523	HOXD4_523	1.07983724612822	0.0122280948789516	625
z	434	IRX4_434	1.07940826186284	0.020146094002045	626
z	495	IRX6_495	1.07940826186284	0.020146094002045	627
z	612	POU6F2_612	1.07919209831759	-0.0223485464435754	628
z	100	OLIG2_100	1.07899800789217	-0.000699513895505684	629
z	471	MEIS2_471	1.07819515635605	0.00643671360327242	630
z	395	HOXA11_395	1.07774702628188	-0.0330458160127625	631
z	299	KDM2B_299	1.07769003653156	0.048716762714833	632
z	403	DLX3_403	1.07767687027776	0.0218762698259808	633
z	429	DLX4_429	1.07767687027776	0.0218762698259808	634
z	412	DLX5_412	1.07645362812093	-0.00176023278340234	635
z	767	SOX11_767	1.07600067891818	0.0398450775556428	636
z	228	GFI1B_228	1.07561620237428	-0.0112740583966275	637
z	787	TBX19_787	1.07516294203238	-0.0160951554612015	638
z	459	SIX1_459	1.07513218913616	-0.00872740027665229	639
z	487	DLX1_487	1.07512350260533	0.00539266327644157	640
z	606	PAX2_606	1.07461556136532	-0.0257293781353016	641
z	534	EVX2_534	1.07453134845916	0.00190681610450318	642
z	296	ONECUT3_296	1.07346554184712	0.0204266068572379	643
z	735	GMEB2_735	1.07317369352728	0.0566008650859688	644
z	4	TFAP2E_4	1.07311012941659	-0.020077834020704	645
z	7	ARID5B_7	1.07281149248349	0.0288950659967646	646
z	95	HES4_95	1.07239920200704	0.0287273843315377	647
z	185	PRDM4_185	1.07228688041815	-0.0230706899260624	648
z	740	NFIC_740	1.07216475316147	-0.039044641639637	649
z	726	RFX1_726	1.07051055760703	0.0387146961033552	650
z	524	HOXD12_524	1.07049563369144	0.0142252803794642	651
z	73	NEUROD2_73	1.06929071425857	-0.00088546147233708	652
z	265	ZBTB7C_265	1.06893390983242	0.0304924191823601	653
z	551	POU6F1_551	1.06854719910237	0.0199623218446463	654
z	255	ZBTB33_255	1.06838427656167	0.0624768032019178	655
z	660	PGR_660	1.06833063474496	-0.0187665044646812	656
z	315	E2F5_315	1.06805971667129	0.0406500879542566	657
z	541	TGIF1_541	1.06687981700538	-0.00544483764584417	658
z	817	ZNF350_817	1.066002567823	-0.0160220032037917	659
z	79	OLIG3_79	1.0655111391457	-0.00114820452421569	660
z	308	TFDP2_308	1.06418914109913	0.0412566658642417	661
z	309	TFDP3_309	1.06418914109913	0.0412566658642417	662
z	310	TFDP1_310	1.06418914109913	0.0412566658642417	663
z	419	EVX1_419	1.06311986618627	0.00463926090370408	664
z	795	TEAD3_795	1.06262128422973	-0.0113529621417619	665
z	689	AR_689	1.06240724169834	0.0178722574607591	666
z	511	HDX_511	1.06117629830955	-0.0228744216834179	667
z	746	SOX8_746	1.06002753674097	-0.0315607832912379	668
z	711	LCOR_711	1.06001818303743	-0.0164513658926308	669
z	577	AC2261502_577	1.05943594340919	0.0303970722263811	670
z	452	HOXC13_452	1.05789795921625	0.0292797504918705	671
z	9	ARID5A_9	1.05783455677988	0.0180828157613914	672
z	217	ZNF333_217	1.05612895829917	-0.0133383188754843	673
z	858	TFCP2L1_858	1.05611789451492	-0.00409067922889663	674
z	363	FOXQ1_363	1.05595108491881	0.0319825714481714	675
z	146	MAFA_146	1.05478189709667	-0.0091054914459516	676
z	453	HOXC11_453	1.05404448033523	-0.0272581873410804	677
z	484	BARHL2_484	1.05270119258216	0.00536325040912425	678
z	297	LIN54_297	1.05072116052755	0.0259270372737891	679
z	188	ZBTB47_188	1.05027509716608	0.00103827705343469	680
z	278	ZNF652_278	1.05027509716608	0.00103827705343469	681
z	237	ZNF32_237	1.04978529065199	0.0229698980552479	682
z	280	ZBTB12_280	1.04954516924533	0.0223948490965108	683
z	281	AL8448538_281	1.04954516924533	0.0223948490965108	684
z	285	CR7597843_285	1.04954516924533	0.0223948490965108	685
z	286	CR3882194_286	1.04954516924533	0.0223948490965108	686
z	287	AL66283413_287	1.04954516924533	0.0223948490965108	687
z	443	NKX23_443	1.04906632808653	0.015068159082886	688
z	216	ZBTB7B_216	1.04904979234596	0.0160963234793043	689
z	565	DPRX_565	1.04897543390095	0.000910920869180725	690
z	555	PBX1_555	1.04895704405862	0.0271989784227099	691
z	120	BATF3_120	1.04796672626627	0.0259064940387721	692
z	302	TET1_302	1.04793400112972	0.0316844807789185	693
z	274	MTF1_274	1.04747426834919	0.00319029372077521	694
z	510	ZHX1_510	1.04626821136351	0.0435453245764754	695
z	754	SOX4_754	1.04439314445285	0.0176356341607779	696
z	564	DUXA_564	1.04404500890519	-0.0153393146778662	697
z	427	HOXB6_427	1.04316439871221	-0.00895338047366348	698
z	218	BCL6B_218	1.04294503376164	0.0124683270013695	699
z	273	ZKSCAN4_273	1.04272921136459	-0.00302684745209217	700
z	276	ZKSCAN3_276	1.04272921136459	-0.00302684745209217	701
z	624	HSF4_624	1.04198030076219	0.00552393584067698	702
z	203	ZBTB1_203	1.04085894569684	0.0190803105220962	703
z	480	SIX3_480	1.04064981169485	-0.0114219879646245	704
z	666	NR3C1_666	1.0394667835257	-0.00749457548452529	705
z	706	TP53_706	1.03928628041729	-0.0213167997811198	706
z	155	CEBPA_155	1.0391930521697	0.002241161477457	707
z	393	UBP1_393	1.03878936504534	-0.023420497035213	708
z	850	ZFP161_850	1.03838862529814	0.0524890187258732	709
z	627	HSF1_627	1.0382660722466	-0.00227235614373082	710
z	432	NKX32_432	1.03789399197774	-0.00507082888508195	711
z	298	CGBP_298	1.03760428801044	0.0355707232347266	712
z	623	HSF2_623	1.03678409179728	-0.00739931655386625	713
z	641	SRF_641	1.03529742142397	-0.00513076940927297	714
z	761	SOX13_761	1.03444716440723	0.00473442279017133	715
z	391	GRHL1_391	1.03416488354309	0.0309424274293856	716
z	193	ZNF410_193	1.03321862678277	-0.00319526359169717	717
z	305	DMRT1_305	1.03313441483595	0.0121005610335142	718
z	399	HOXC8_399	1.03293017000878	-0.0266911877786955	719
z	707	PAX8_707	1.03211350075975	-0.0276070920818465	720
z	780	TBX21_780	1.03207575249393	-0.0126764759548217	721
z	312	E2F1_312	1.03162927847779	0.0287596717878261	722
z	314	E2F8_314	1.03074430887431	-0.000764859135379882	723
z	618	POU3F1_618	1.03032654432106	0.00985667848001661	724
z	423	LHX6_423	1.02973239797792	0.0125166132614287	725
z	362	FOXH1_362	1.02839840236115	0.00518210705457469	726
z	304	DMRT3_304	1.02834621303011	-0.00809610359126051	727
z	526	IRX1_526	1.02815928619804	-0.00342491034070845	728
z	542	IRX3_542	1.02815928619804	-0.00342491034070845	729
z	544	NKX26_544	1.02719163905553	0.00411678825527417	730
z	164	ZNF76_164	1.0265543487332	0.0103266643391264	731
z	649	TERF2_649	1.02499190125891	-0.00459914984916003	732
z	206	ZSCAN10_206	1.02444243620461	0.0216033644707152	733
z	451	HOXA7_451	1.02366465097219	-0.0127250686974889	734
z	595	ENSG00000234254_595	1.02361884072739	0.0138953866781651	735
z	475	NKX28_475	1.02317217380086	-0.00359627871699421	736
z	454	HOXC12_454	1.02313690435747	0.0212811139613988	737
z	379	FOXO6_379	1.01935695516534	0.00720511449879498	738
z	637	NAIF1_637	1.01932260484419	0.0409514542648087	739
z	861	PBX4_861	1.0190861030938	-0.00969932347930407	740
z	457	NKX24_457	1.01907533397279	-0.0012347653247834	741
z	411	MEIS3_411	1.01895627396239	0.0133822415660198	742
z	458	NKX22_458	1.01875648280464	0.0180591946971124	743
z	257	ZNF713_257	1.01866623206503	0.0242004801980369	744
z	467	CDX4_467	1.01850336764097	-0.0132272499882527	745
z	743	SMAD3_743	1.01774834867767	-0.00199645158395161	746
z	759	SOX3_759	1.01767372266314	0.0360810758697587	747
z	486	MEIS1_486	1.01747670938203	0.00627472915490218	748
z	435	CDX1_435	1.01728227514906	0.0184030206451908	749
z	756	SOX9_756	1.01696377078404	0.0193664171919799	750
z	543	LBX2_543	1.01694402848539	0.0017269730571818	751
z	201	GLIS2_201	1.01690599000296	-0.00473924395063968	752
z	764	SOX17_764	1.01685736712627	-0.0049608192318852	753
z	747	SOX30_747	1.01560829187107	0.0262653911973137	754
z	462	HOXD9_462	1.01160498026077	0.00745049837428548	755
z	245	HINFP_245	1.01107257189323	0.0481407219407436	756
z	712	PROX1_712	1.00992888594715	0.0202109990972004	757
z	306	DMRTA2_306	1.00935831462971	0.00901808677866029	758
z	465	HOXD13_465	1.00860561356286	0.00569275469373898	759
z	136	ATF5_136	1.00781406833939	-0.016644518940765	760
z	548	HOXC10_548	1.00744599564925	0.0177366748679226	761
z	757	SOX15_757	1.00664807761281	0.0126067649319822	762
z	464	HOXD11_464	1.0047705533888	-0.0116547748287682	763
z	250	GLIS1_250	1.00452328279032	0.00515514540947023	764
z	819	SOHLH2_819	1.0036761318533	0.0255936095693681	765
z	823	C13orf38SOHLH2_823	1.0036761318533	0.0255936095693681	766
z	765	SOX14_765	1.00174698839901	-0.00203324874900925	767
z	710	PAX9_710	1.00082924241453	-0.0080343376090859	768
z	648	MYB_648	1.00042573614362	-0.00767845303167222	769
z	425	TLX1_425	0.999690457204784	0.0115964190113196	770
z	505	TLX3_505	0.999690457204784	0.0115964190113196	771
z	268	SNAI3_268	0.999517799048795	-0.000861235330371501	772
z	17	AHRR_17	0.997504706974216	0.0151726365441285	773
z	28	AHR_28	0.997504706974216	0.0151726365441285	774
z	491	HHEX_491	0.994833553670392	-0.00165220874989206	775
z	751	SOX10_751	0.994816025928273	-0.0186562317819505	776
z	709	PAX5_709	0.993327642060625	-0.00476305390328605	777
z	488	HMBOX1_488	0.993215621596496	0.0156437891370621	778
z	514	CDX2_514	0.990876451945091	0.0109325249465442	779
z	563	PBX2_563	0.990517902826024	0.00946131164280277	780
z	566	AL8454643_566	0.990517902826024	0.00946131164280277	781
z	573	BX2846861_573	0.990517902826024	0.00946131164280277	782
z	575	CR8124782_575	0.990517902826024	0.00946131164280277	783
z	589	BX9272396_589	0.990517902826024	0.00946131164280277	784
z	599	CR9338788_599	0.990517902826024	0.00946131164280277	785
z	600	AL6628305_600	0.990517902826024	0.00946131164280277	786
z	494	HOXB13_494	0.990402136738084	0.0149837404503742	787
z	433	NANOG_433	0.987956224763123	0.0167219497463396	788
z	755	SOX21_755	0.985134416641745	-0.00679057353226862	789
z	76	ARNT2_76	0.985118174490155	-0.0197368782577441	790
z	768	SOX12_768	0.984556533135153	0.017225318250142	791
z	799	PRKRIR_799	0.984387066453927	-0.0060023267830388	792
z	114	ATF2_114	0.984234109914083	0.0560282487694773	793
z	212	OSR1_212	0.984201005277299	0.00529842611617028	794
z	34	HES1_34	0.983676650405333	0.00964368616286987	795
z	708	PAX1_708	0.983254561737182	-0.00413904417568408	796
z	195	EGR1_195	0.982356669323099	-0.0154975122357022	797
z	289	CENPB_289	0.981818203395035	0.0333058551523917	798
z	227	OSR2_227	0.981470770427247	0.0332989408405313	799
z	24	HIF1A_24	0.97974015832863	0.0264626654023657	800
z	736	AIRE_736	0.97891239310417	0.0206624785945498	801
z	116	ATF6_116	0.978540190165843	0.0235633965560296	802
z	204	FEZF1_204	0.978532269613542	-0.0238828827526505	803
z	214	FEZF2_214	0.978532269613542	-0.0238828827526505	804
z	772	SOX18_772	0.978254442529458	-0.000637874858865838	805
z	766	SOX7_766	0.977309940659978	0.00327483587781705	806
z	529	HOXB9_529	0.976260984835619	-0.0140777527801699	807
z	621	POU5F1_621	0.974687617992643	-0.0228452240007445	808
z	617	POU3F2_617	0.973265929750492	-0.00261472885321594	809
z	235	ZBTB49_235	0.97181716910525	0.0131819114005054	810
z	131	CREB3L1_131	0.971545623599024	0.0137248592148133	811
z	647	MYBL2_647	0.971139980515514	0.0177939932651961	812
z	246	OVOL1_246	0.969875547771446	-0.0047316437778585	813
z	437	OTX1_437	0.969113148440029	0.0217248931128119	814
z	657	NR2E3_657	0.964288149903804	0.00308859712282519	815
z	303	CXXC1_303	0.964022422387085	0.0225484050971215	816
z	640	MEF2C_640	0.962866914378032	-0.0136519807296799	817
z	604	PAX6_604	0.961581162830418	0.00366868225792797	818
z	249	ZBTB4_249	0.960970813352764	-0.00116896048681045	819
z	653	MYBL1_653	0.955096238216703	0.0178572004854908	820
z	233	ZNF232_233	0.952827612881128	0.00654826454606876	821
z	300	MLL_300	0.944316866671424	0.0321410037631925	822
z	561	HOXC6_561	0.942779812065073	-0.0141622888100151	823
z	135	CR7538031_135	0.940869560989582	0.0355020550344056	824
z	151	ATF6B_151	0.940869560989582	0.0355020550344056	825
z	153	CR9257962_153	0.940869560989582	0.0355020550344056	826
z	154	AL6628286_154	0.940869560989582	0.0355020550344056	827
z	109	XBP1_109	0.940537136637151	0.00905016869847329	828
z	769	SOX2_769	0.939478282871048	0.00590680811620733	829
z	229	ZNF219_229	0.934566312890891	-0.0122243744974205	830
z	836	AL7735441_836	0.925993586966723	-0.00238201920155253	831
z	837	CR3882292_837	0.925993586966723	-0.00238201920155253	832
z	838	AL6628334_838	0.925993586966723	-0.00238201920155253	833
z	839	CR7598154_839	0.925993586966723	-0.00238201920155253	834
z	840	BX0885802_840	0.925993586966723	-0.00238201920155253	835
z	864	CR8477943_864	0.925993586966723	-0.00238201920155253	836
z	608	PAX3_608	0.923288735750091	0.0178801372534504	837
z	247	SP3_247	0.918039241516354	0.00589161662390194	838
z	5	TFAP2A_5	0.913589894037813	-0.0139299308824004	839
z	77	NPAS4_77	0.900325080728016	0.018057102967704	840
z	205	KLF16_205	0.896644242297016	0.0189474487046686	841
z	31	SIM1_31	0.889599307939123	0.0116830355547464	842
z	49	NPAS1_49	0.889599307939123	0.0116830355547464	843
z	59	NPAS3_59	0.889599307939123	0.0116830355547464	844
z	61	SIM2_61	0.889599307939123	0.0116830355547464	845
z	102	ENSG00000250811_102	0.889599307939123	0.0116830355547464	846
z	172	PATZ1_172	0.881284200869376	0.00500907077704214	847
z	737	GMEB1_737	0.874576846424959	0.0449434256741086	848
z	317	E2F6_317	0.872930056905857	0.014334326347767	849
z	192	KLF9_192	0.871947619058782	0.02686006635045	850
z	645	MECP2_645	0.870230458899619	0.0276241402450757	851
z	816	ZBED1_816	0.867447155718821	0.0246499415071192	852
z	232	SP2_232	0.861621679431299	0.0546997866819207	853
z	866	SMAD5_866	0.860523179375164	0.055502371780105	854
z	813	PURA_813	0.843437365428631	-0.030921564458135	855
z	644	MBD2_644	0.832519699911046	0.0431070196519747	856
z	166	ZFY_166	0.815263124870968	-0.0326710231641239	857
z	301	DNMT1_301	0.782260143380116	0.039043629317825	858
z	165	KLF6_165	0.781514248176059	0.0445316170405056	859
z	208	KLF4_208	0.772362911763237	0.0118752335280659	860
z	2	TFAP2D_2	0.750031726020494	-0.00526788174470543	861
z	175	KLF5_175	0.747915730561184	0.0217220381582274	862
z	159	ZNF263_159	0.731693945813384	-0.0194694414389012	863
z	267	SP1_267	0.717962147472785	0.0415809696942525	864
z	223	KLF15_223	0.685309162145335	-0.0179544262023009	865
z	178	MAZ_178	0.681984742465917	-0.029403948248426	866
z	266	WT1_266	0.680283260363384	-0.00317677091508775	867
z	222	ZNF148_222	0.655390972358748	-0.00787959053777425	868
z	258	ZBTB7A_258	0.584239782288728	0.0137291469501243	869
z	158	ZFX_158	0.511899582223999	-0.0137612547059482	870
