TF	sgNTC	sgCD4_sgGuide1	sgCD4_sgGuide2	sgCD3E_sgGuide2	sgCD3ECD4_sgGuide1	sgZAP70_sgGuide1	sgZAP70_sgGuide2	sgNFKB2_sgGuide1	sgNFKB2_sgGuide2
ZNF263_159	0.0709259880136534	0.218765470889925	0.203326540620606	-0.296891779463689	-0.239842628966724	-0.160481426938306	-0.332908136733379	0.280015938781534	0.150243170074695
HIVEP2_160	0.0495326969133177	0.0350661378823564	0.068725214616176	-0.563291901192821	-0.33321775438952	-0.105914546841615	-0.372298057731971	0.60926477090032	0.311482777408308
SNAI2_161	-0.117641241218819	-0.066316805706537	-0.0624659909582043	0.300248418564543	0.28989141706484	0.0637526174394191	0.102799237131399	-0.250940661454348	-0.405836775240785
ZIC2_162	0.330191830649278	0.378068959147638	0.244019387341184	-0.765630778068123	-0.628584716707281	-0.325630243032421	-0.601869444744063	0.265039585259345	0.355450488706227
PRDM1_163	-0.575387898289829	-0.677097921595132	-0.37758055718771	1.26287464565736	0.971098835624814	0.342084528793609	0.583117425414955	-0.477400270490403	-0.650181974200922
ZNF76_164	-0.232558784872059	-0.00438720725898744	-0.146926743359089	0.161835448781783	0.0495588879499755	0.0642988662997009	0.107651350570589	0.0436272401690858	0.273221778782946
KLF6_165	-0.175313447603167	-0.150800607224689	-0.10385834415984	0.440464907309187	0.260651800078005	0.226916297580739	0.373840421547589	-0.0669880665800517	-0.142632235731683
ZFY_166	-0.0125168904526721	-0.0903604609932246	0.0757772543264906	-0.0637093361264222	-0.202126284896957	-0.0935199939259921	0.0442239331622669	-0.123687238677182	-0.0594974338217476
GLI2_167	0.505418564883564	0.534403922402561	0.491293464256448	-0.967808555346607	-1.06431780875592	-0.491054106132914	-0.702885647707385	0.431478243662005	0.268001831626459
REST_168	0.171865978502012	0.178553669563804	0.0270018835666264	-0.33412054282656	-0.121693452404832	-0.105874968369992	-0.277365018062688	0.039849067519583	0.0514303772883191
MECOM_169	-0.236628575074842	-0.3327438572928	-0.169544448564699	0.653756641043399	0.581223995815333	0.232054209743761	0.395927636437704	-0.411350710787005	-0.473052413030162
HIVEP1_170	0.312937391498296	0.403059396166458	0.356837568884407	-1.95961614384867	-1.47955952140115	-0.823277076972254	-1.62032825691408	1.87415967497522	1.23940787126967
MZF1_171	0.222773463722968	0.316269153911155	0.339202940358127	-0.702050195820469	-0.581772629096799	-0.315288192671517	-0.648480982987453	0.549652585331941	0.163865664322848
PATZ1_172	-0.0166267088539148	-0.0767512871364954	0.0749078616565896	0.0793144093746621	-0.00148160246804793	-0.0398743359070298	-0.136838345143357	0.189745374991486	-0.0318752857148021
YY1_173	-0.63511533727361	-0.562821845033961	-0.431229600405259	0.870972828187821	0.613348590096855	0.395662581939817	0.977376533769552	-0.399959235465323	-0.143220357717912
KLF8_174	0.501562746281248	0.525523548234496	0.450234716488245	-0.850614193830071	-0.824003452912373	-0.460576231871378	-0.813361283468648	0.34200898332444	0.256977562218062
KLF5_175	-0.27482469111312	-0.148492547912163	0.0499620333298653	0.331490719986946	0.132872035195997	0.0689345554393223	0.135371439446656	0.171592267263679	-0.139085389728301
ZNF423_176	0.24725851331557	0.119046652413131	0.22435182100836	-0.312579027718831	-0.251442809265601	-0.104444178741779	-0.38134280694804	0.0858623396290575	-0.015843089848352
CTCF_177	-0.894840197159644	-1.1278514878385	-0.970500507403324	1.09683856628333	0.967613932088947	0.243566703753455	1.15545228675049	-1.05567828434181	-0.267097405888618
MAZ_178	0.0852403543894971	0.155836545884084	0.292720043090435	-0.396789377489364	-0.373540220909518	-0.253509487367926	-0.416126584732276	0.450346565126751	0.18947370021297
KLF1_179	0.241463697802709	0.334863452851474	0.326627060972621	-0.513109190190195	-0.496957739564044	-0.31124127217181	-0.599763794795465	0.400573548644044	0.0469978267914004
SP4_180	-0.552445615703629	-0.393009044791916	-0.247762411140861	0.997588285898458	0.629866359161929	0.469093386731115	0.895924902310451	-0.27658656724444	-0.462059991771072
ZKSCAN1_181	-0.0184351132956316	0.0455519181213635	-0.100852397693696	0.16054109006728	0.0573559890666056	0.0720803878951145	-0.0188329067908214	-0.106534835813317	-0.156401781490859
GLI3_182	0.560648379148359	0.613190753603045	0.472976189406541	-1.02541465628432	-0.990182757884519	-0.584428446414427	-0.843839226919833	0.520632485560453	0.148488869892851
GLIS3_183	0.183540840822308	0.209173944740421	0.106059401414581	-0.277840373996413	-0.398969709547888	-0.153388800538973	-0.210966785251477	0.0720993329149922	0.180748066068872
KLF3_184	0.38024227258701	0.260778396152953	0.229742477459202	-0.515645132886996	-0.447248628462306	-0.238986929132844	-0.534425924792797	0.204064473862662	0.020463609589687
PRDM4_185	0.145551819166002	0.0228899958624647	0.0934435787878722	-0.291315714415961	-0.292316104080099	-0.119431312212512	-0.172253348971715	0.105171241730896	0.0979966163331444
GLI1_186	0.481203869345391	0.513785465003106	0.442068690336917	-0.96146396029699	-0.91519553015833	-0.365107698109774	-0.737490181023278	0.372607446169725	0.252615436976821
BCL6_187	-0.0498327609497895	-0.115063769469039	0.0965702960342577	-0.102524359217217	-0.139665338253819	0.0896101824692232	-0.00345582707204495	0.118977184798628	0.0096729182388402
ZBTB47_188	0.0104023596257425	-0.0499571278401803	0.0223221990946043	-0.0133603963194716	-0.0704981771226275	-0.013815661233498	-0.0174707061328869	-0.0590698334212492	-0.0721033898038575
KLF7_189	-0.524912768443061	-0.409795703925041	-0.220791938886914	1.01753330701999	0.706443386424903	0.44010809087761	0.787260824511652	-0.252564012858273	-0.425031093841818
PLAGL1_190	0.275802958356682	0.230484126581296	0.273869343022906	-0.646229695619953	-0.619390524013756	-0.418839632484298	-0.538899946546036	0.326705527701909	0.182368357949111
KLF12_191	0.509123035115798	0.5204573831651	0.448820735102241	-1.15318657334306	-1.02327773639619	-0.551782597582853	-0.911103337931133	0.538898087069221	0.420298752329114
KLF9_192	-0.159568687200844	-0.1197239773071	-0.134460690643932	0.251716546654414	0.140884939713748	0.211307540312467	0.135962061602451	-0.171564058702212	-0.129617003163767
ZNF410_193	0.0396204138076743	-0.0420305005387933	0.0324376983049514	-0.091652782448917	-0.0778220846589427	-0.0798558562793948	-0.0590886388250264	0.0392482190605751	0.100888703246641
BCL11A_194	-0.288845890663431	-0.301517990395497	-0.0738885490454061	0.702397654937908	0.554432832916905	0.182398371159491	0.203529032199954	-0.240033234533657	-0.548127952417339
EGR1_195	0.247542059418138	0.311250739346931	0.29761797546672	-0.57238555282247	-0.609124649195223	-0.194598709328941	-0.361267752489936	0.374285935976409	0.123225369657325
EGR2_196	0.489057123913066	0.493179851612458	0.61920842930519	-0.895351749019473	-1.06775449699557	-0.361120816544826	-0.567016763830397	0.431340699805474	0.273045336950676
IKZF4_197	0.0476679270103084	0.143204626770471	0.0847012815669278	-0.814374917052638	-0.691751864944535	-0.25106892820503	-0.529934733292819	0.777906565132632	0.599637616475962
CTCFL_198	-0.660193440340947	-0.96843352052129	-0.680169879065052	0.813790699640894	0.567643603730278	0.191090965750924	0.831894892390873	-0.841786261681225	-0.0568681136916035
SNAI1_199	0.211101552842778	0.122684595633208	0.118133355575243	-0.318144865793279	-0.167884001569837	-0.253018574080694	-0.357040682585556	-0.0726084001718875	0.120223900917277
RREB1_200	0.338601854690018	0.254775744208754	0.116299915404538	-0.259323929996249	-0.183284240828444	-0.17978558569081	-0.479061478398062	0.28039775698759	-0.103040959750124
GLIS2_201	0.0360030630366079	0.087874072478951	0.014960407365632	-0.110247591204998	-0.0896830496957903	-0.0166621837047305	-0.116497986585573	0.0501016554336838	-0.0687105003204149
ZNF384_202	0.0259026247938844	-0.0152596444319605	0.254915358906335	-0.495093433526967	-0.496500046896724	-0.188017784385669	-0.317890346300792	0.314605871487259	0.390782890975561
ZBTB1_203	-0.0995797981629333	-0.12342215039911	-0.108073316086819	0.0225031363009108	0.130722917452888	0.0221727795465399	0.228834551665295	0.069213974837307	-0.0582689174154871
FEZF1_204	0.113412804066558	0.0407909584638883	0.0726711122880127	-0.242345379190117	-0.18308189790856	-0.103303088627878	-0.280036365049924	0.0215892056879755	0.0564318134470157
KLF16_205	-0.170118999209602	-0.0661535521781993	0.191642886912393	0.164165047678035	0.0331652710312723	0.0693489359519855	0.186582685879314	0.132802703361125	-0.153294261235005
ZSCAN10_206	-0.172902092428351	-0.107456812789397	-0.215643674940679	0.308916642971779	0.340250512648409	0.0406295801853682	0.192972831495007	-0.0683768625210047	-0.0378926758199735
EGR4_207	0.301512250844403	0.345960077621641	0.388650988264082	-0.648589320264503	-0.756949300943991	-0.3371896741964	-0.471257749814957	0.473123676726924	0.188420534086967
KLF4_208	-0.211378652285781	-0.0909921447047159	0.0477233334176523	0.216358772781637	0.0936281613891319	0.0482921680748341	0.0658866370429308	0.186964541367987	-0.15114281782577
ZNF740_209	0.141464427916624	0.210220381680913	0.20874904084716	-0.324102044425905	-0.51705198935434	-0.254529670299901	-0.337949958410268	0.377633676812855	0.118245922927797
ZIC5_210	0.137764687497669	0.0859792024555905	0.125849475556732	-0.289240337356656	-0.218894764616203	-0.143174018136528	-0.351436602552618	0.149460690041358	0.114284586374091
PRDM16_211	-0.276654217852279	-0.253506817937356	-0.182472118372437	0.626545294530911	0.619380528207935	0.141092946383207	0.348789720374826	-0.372211173031668	-0.404368644590767
OSR1_212	0.0245795704454188	-0.0625558201272587	-0.068660806909049	0.0446803467321865	0.0794911298906409	-0.0209226565106628	-0.103314990087004	-0.0501731648933438	0.0111298657220339
ZIC1_213	0.249718797177625	0.255823925067226	0.18549490399362	-0.459821119936446	-0.294822752385132	-0.119753859773689	-0.173700325170802	0.0997221176724218	0.0251796044167144
FEZF2_214	0.113412804066558	0.0407909584638883	0.0726711122880127	-0.242345379190117	-0.18308189790856	-0.103303088627878	-0.280036365049924	0.0215892056879755	0.0564318134470157
ZIC3_215	0.41475850529962	0.400945038920238	0.365570523016731	-0.818556044609858	-0.721637268053951	-0.382441616637838	-0.709253397570344	0.24999277983241	0.415632585153371
ZBTB7B_216	-0.0560315928519644	-0.0629254209991464	-0.149394531853625	0.0768655332026048	0.0978293740713393	0.1795126414605	0.180107568941594	-0.0442298527699359	-0.123745017259541
ZNF333_217	0.0837500952206646	0.0980138388935121	0.0652042449121463	-0.211773873264744	-0.189439878794097	-0.0297311915300644	-0.0308990033978367	0.0255327562016916	0.0115078318398917
BCL6B_218	-0.0717929530275923	-0.128641330253004	-0.0585778813109301	0.0369212912967224	-0.0428441162578311	0.195077655674157	0.0451916263933746	0.0377206116616574	-0.0414923428254778
ZNF75A_219	0.201864077478959	0.196546535882404	0.315412303130433	-0.649992267265231	-0.573415472038795	-0.321815813256803	-0.483217053248008	0.508744719699753	0.303811066523081
GFI1_220	0.108813240376433	-0.0406768596913892	0.0478836756426275	-0.0108143071512782	-0.0783334819276989	-0.0802496003027263	-0.0285861815485255	-0.0246756162786043	0.029911835811322
ZNF281_221	0.121200963207758	0.255763873585428	0.315056562146697	-0.398796522062669	-0.413894574130401	-0.264261242379585	-0.492989241151856	0.435685214099269	0.19743095655919
ZNF148_222	0.0178383470837924	0.0823424033056324	0.212668858377484	-0.136815147206184	-0.21971194670849	-0.109827605701557	-0.244561568017022	0.293768814208356	0.179846726284039
KLF15_223	0.0190468441859888	0.0458002328666893	0.158170584961422	-0.159992524709466	-0.158922323470216	-0.126737331392076	-0.194832938921284	0.275671212138538	0.0687923276276416
ZNF691_224	0.0788571440616238	0.139409721194508	0.101677355881155	-0.182532383636347	-0.295812831829165	-0.0918250493355759	-0.223895710824553	0.0968121226120983	-0.0189488030485777
ZNF589_225	0.129696375528937	0.0255277485633935	0.0756798311316604	-0.293691316426627	-0.220481167758833	-0.124149951128225	-0.25815918662318	0.109780215812719	0.178354618624553
SP8_226	-0.302802715937375	-0.147661193890286	0.0811470074599692	0.387072800758398	0.131157185620945	0.117891158083882	0.334288037534329	0.0299380776676179	-0.15664688162848
OSR2_227	-0.155999070899115	-0.240158520351225	-0.113463265237121	0.335251939669592	0.346511157043258	0.128879673179969	0.112267744295896	-0.0859981138034464	-0.183122527491899
GFI1B_228	0.0402615322181597	0.0167675989193639	0.0823222885753618	-0.127143127833285	-0.237600716466768	-0.0902211865696024	-0.0872595365073305	0.0921446116879419	-0.00108863581120616
ZNF219_229	-0.0250021964226212	0.0293146657471722	0.189930018209052	-0.0964418444362655	-0.289009984448133	-0.0783658848617991	-0.0696475688217081	0.175187469908953	0.0104043194013418
ZNF202_230	0.113175191355771	0.20484879075135	0.0967253713177507	-0.187150601755533	-0.268041633399117	-0.0661806442736151	-0.190961940830905	0.0866237719890364	-0.0865047709496465
ZNF143_231	-0.38322974236378	-0.28530853270684	-0.263146418600689	0.660574585460725	0.47135571121574	0.194489460155618	0.505675969908428	-0.221418545500506	-0.0382839338267169
SP2_232	-0.363819303720272	-0.265761433543505	-0.153165776012154	0.682070103580561	0.490055039938542	0.373087799492433	0.538378326988589	-0.0865582110471426	-0.184780435618078
ZNF232_233	-0.0479680859967053	0.0950048585312795	0.0541693409555435	0.00351583995679013	0.0335709693435065	-0.0320571467092831	0.0474653301693934	-0.091310781363778	0.014144413429776
E4F1_234	-0.407603486462459	-0.320601596319804	-0.360390275701754	0.672205711365689	0.574126420867826	0.245580024455012	0.564638632621367	-0.235035991918723	-0.204622649771011
ZBTB49_235	-0.122117656553949	-0.063826269028256	-0.139682394550241	0.139446815242665	0.155086669145211	0.0281272440853049	0.0981781749380282	0.000731663347255555	-0.064521556457397
HIC2_236	0.337743957728126	0.315459116806706	0.19394612256824	-0.678761583182135	-0.578688094373053	-0.332305056127382	-0.501719189011415	0.0717878190413606	0.257076152237722
ZNF32_237	-0.0970129565465899	-0.0871062562100594	-0.0739320303024908	0.120618630276975	0.084893557197817	0.0567802737593263	0.16852349458792	0.0519472651313539	0.020400296830361
KLF13_238	-0.453391103836456	-0.246368434729022	-0.153165961984165	0.603791925260052	0.313472630986456	0.22191211990003	0.567639235525264	-0.186854577659394	-0.304082276242613
ZNF35_239	-0.372888226461878	-0.439572596368916	-0.418905114693145	0.807230470183076	0.740527135113643	0.297769675713134	0.588954241177434	-0.309688674469466	-0.249602129491417
ZNF282_240	0.164403970180287	0.229392824927208	0.181502017711532	-0.645200415765411	-0.394399188629944	-0.164693377141305	-0.363573517423592	0.384346837560465	0.283569644280377
SP7_241	-0.302802715937375	-0.147661193890286	0.0811470074599692	0.387072800758398	0.131157185620945	0.117891158083882	0.334288037534329	0.0299380776676179	-0.15664688162848
SCRT1_242	0.017964161094783	-0.0340093369328267	0.0195612195656927	0.057275109390049	0.161846407452497	0.034376336972383	-0.0454435394719065	-0.189971973297957	-0.156587049510181
ZNF524_243	0.0856823515440618	0.007512244815624	0.107475429685089	-0.162858863425353	-0.0820625356002983	-0.0366937676198839	-0.225628032816129	-0.0159148610136272	-0.0751373556841617
ZNF274_244	0.300645380910847	0.323439021033694	0.175777614168241	-0.537838056154334	-0.473180428415933	-0.251736633985826	-0.581080259207432	0.286154288532045	0.180154139183509
HINFP_245	-0.355008974415905	-0.224410418847099	-0.225267107111247	0.533109348163594	0.497431453604813	0.240624320021541	0.379618822637682	-0.260682424625672	-0.248622279538672
OVOL1_246	-0.0212400706034535	-0.0112849680920697	0.0364010787686981	-0.06853710272659	0.00439995287784904	-0.00953897256973314	-0.0132688594278604	-0.0170466035108905	-0.112569323511115
SP3_247	-0.152181183758496	0.0133260144455382	0.145693179612918	0.119039672226305	-0.0903104670263554	-0.00207665649418039	0.14947996440213	0.161111811178014	-0.10259383772426
INSM1_248	0.205347493630361	0.12612967192282	0.27460781157562	-0.326893743802609	-0.230761207534946	-0.158478335822269	-0.377976922664795	0.230102617518095	0.0884583290662423
ZBTB4_249	0.00476559964278764	0.0644240232134168	0.0694729456374507	0.0615025715805381	-0.118367533503587	-0.0679977622720268	-0.00358596026801475	-0.0807510244152279	0.0384673609146769
GLIS1_250	-0.0311602545447039	-0.0464201521584663	0.112053754698662	0.0223405548102454	-0.0307859545325227	0.00962246897984645	-0.0182615560346196	-0.0470750935011069	0.0272911147016072
KLF14_251	-0.56461589332004	-0.373070684307884	-0.218911060199072	0.922062018882025	0.556316134402937	0.403697223511666	0.822331809038789	-0.277336506933583	-0.441130348994759
ZIC4_252	0.164049986137954	0.157192450306939	0.0784479668529462	-0.423856976985278	-0.342124661340776	-0.154083062539565	-0.185128420940064	0.193293873795218	0.135740825500618
ZNF683_253	-0.544368702346784	-0.415359259084667	-0.423318380247897	1.0369029803772	0.810460481357332	0.261371705751672	0.454675655956708	-0.396517501602759	-0.671456928694543
HIC1_254	0.132678089145958	0.0959397343748243	0.0941112801487035	-0.189139700091976	-0.131388230410805	-0.134260686703449	-0.271805788688841	0.185694731380517	0.0945120839204752
ZBTB33_255	-0.268745313680589	-0.195542146774852	-0.159431287961264	0.519995646517062	0.411106234018865	0.209698517564008	0.57059359621048	-0.202693019652643	-0.21756309710997
ZNF354C_256	0.279723105680482	0.222018234844616	0.232634907746791	-0.518101423690087	-0.46821487178876	-0.351098424942356	-0.373849277751228	0.240076040146629	0.13267026101291
ZNF713_257	-0.175590020066854	-0.185126507952998	-0.0154011339858375	0.288259620548188	0.188478949139944	0.0896110727113155	0.099917109565833	0.0158889794732704	-0.0574388224434939
ZBTB7A_258	-0.164005741973998	-0.118160829055766	-0.0293434635788219	0.200928732750081	0.17501590975358	0.0799047026811976	0.234270352365003	-0.0150105417233906	-0.139618610306886
EGR3_259	0.259067237387316	0.321891997199327	0.310170879929865	-0.487249596426814	-0.673654281428818	-0.2075146577551	-0.337051114726393	0.268517735960889	0.243232464293404
ZNF238_260	0.198482274478952	0.160722451449272	0.0189538255746193	-0.3406684061865	-0.156773928721313	-0.191991401046324	-0.345935117794337	0.0068291546994668	0.023019583669362
ZBTB42_261	0.198482274478952	0.160722451449272	0.0189538255746193	-0.3406684061865	-0.156773928721313	-0.191991401046324	-0.345935117794337	0.0068291546994668	0.023019583669362
ZNF784_262	0.0169177037761075	-0.0148429993448682	-0.0152727915046836	-0.0793821678629	0.0193862420690009	0.0191565421861268	0.0270432525220837	-0.0662734639282167	-0.00852059910216742
ZSCAN4_263	0.106475742083918	0.135692167333499	-0.094536582177023	-0.0747673357582935	0.0446105890556718	-0.0533770075791002	-0.194933441426259	-0.162348259024475	-0.109683562916301
PLAG1_264	0.176928261977465	0.0979078047544291	0.225349935765618	-0.429100420992595	-0.467334795515504	-0.221334941420141	-0.306734971283039	0.268837714099682	0.0630929904138264
ZBTB7C_265	-0.0754871554931021	-0.0591992983025709	-0.125258321770998	0.209447580677933	0.139548350647052	0.206419735449052	0.129470969408519	-0.104004409276727	-0.178093813004895
WT1_266	0.0479237022437681	0.189401045065653	0.199542613670904	-0.318105268444637	-0.311326360522849	-0.129821845417591	-0.127085551407901	0.318887728551279	0.037456648400782
SP1_267	-0.299265552834856	-0.187866676684158	-0.0601542123789544	0.463494652310327	0.305665380347881	0.226596707561181	0.397648905825565	0.0507400484220245	-0.135722618743147
SNAI3_268	-0.00652644372523511	0.0640228063470206	0.0309608284653484	0.0541674043442028	0.0144057340892912	-0.045786813092473	-0.0437612710685428	-0.101203637878981	-0.103094710945115
ZBTB3_269	0.0708417570097276	-0.0324382503810198	-0.124159077406792	0.158756418817513	0.156506752632713	0.0422261439786966	-0.0602716535052675	-0.409018037058494	-0.13794331437612
IKZF1_270	0.0476679270103084	0.143204626770471	0.0847012815669278	-0.814374917052638	-0.691751864944535	-0.25106892820503	-0.529934733292819	0.777906565132632	0.599637616475962
ZBTB6_271	0.0735544123885661	0.102146787697611	0.0466867996156574	-0.20657255740047	-0.213143348420755	-0.0626990134762148	-0.0876617308790776	0.0918771920240165	0.0899943806067482
ZNF75D_272	0.201864077478959	0.196546535882404	0.315412303130433	-0.649992267265231	-0.573415472038795	-0.321815813256803	-0.483217053248008	0.508744719699753	0.303811066523081
ZKSCAN4_273	0.0519789945451872	0.0459765962906553	-0.00277825918805789	-0.121463049478999	-0.0090884262848681	-0.0549046889898403	-0.103309691193198	-0.00103493346948358	0.105373903022243
MTF1_274	0.0022510584515223	0.0969723320709937	-0.0643593605754398	-0.021727780237756	0.11202140145521	-0.0296812211426499	-0.0774333408652439	-0.0520219475275424	-0.111078795203008
SP6_275	-0.575279888617853	-0.338236845727223	-0.215775469810513	0.960103983558294	0.676896511716503	0.462690346142916	0.887951485578283	-0.285592788605332	-0.385374867103194
ZKSCAN3_276	0.0519789945451872	0.0459765962906553	-0.00277825918805789	-0.121463049478999	-0.0090884262848681	-0.0549046889898403	-0.103309691193198	-0.00103493346948358	0.105373903022243
ZSCAN16_277	0.0876385299463177	0.0503159139949799	-0.0930708590661757	0.00984566423690237	0.0887355835525178	-0.0492673724922796	-0.10356519289438	-0.06791143626823	-0.075513944952092
ZNF652_278	0.0104023596257425	-0.0499571278401803	0.0223221990946043	-0.0133603963194716	-0.0704981771226275	-0.013815661233498	-0.0174707061328869	-0.0590698334212492	-0.0721033898038575
SP5_279	-0.575279888617853	-0.338236845727223	-0.215775469810513	0.960103983558294	0.676896511716503	0.462690346142916	0.887951485578283	-0.285592788605332	-0.385374867103194
ZBTB12_280	-0.135307912192954	-0.134581368469282	-0.0640064276095112	0.18430309265329	0.194240270554215	0.073467595923071	0.130545823619681	-0.164078985068509	-0.0528270309502043
AL8448538_281	-0.135307912192954	-0.134581368469282	-0.0640064276095112	0.18430309265329	0.194240270554215	0.073467595923071	0.130545823619681	-0.164078985068509	-0.0528270309502043
SCRT2_282	0.0266608272510922	-0.0541534086567053	-0.0118803652898803	0.102811342483956	0.124438677513875	0.0274511135088893	-0.0214419798018643	-0.232342316125485	-0.140295823341351
SP9_283	-0.302802715937375	-0.147661193890286	0.0811470074599692	0.387072800758398	0.131157185620945	0.117891158083882	0.334288037534329	0.0299380776676179	-0.15664688162848
YY2_284	-0.59296100073378	-0.511003642737066	-0.333247355843893	0.832461531844173	0.573573245909011	0.273983746749519	0.837951962179423	-0.357344667361437	-0.0946138501010393
CR7597843_285	-0.135307912192954	-0.134581368469282	-0.0640064276095112	0.18430309265329	0.194240270554215	0.073467595923071	0.130545823619681	-0.164078985068509	-0.0528270309502043
CR3882194_286	-0.135307912192954	-0.134581368469282	-0.0640064276095112	0.18430309265329	0.194240270554215	0.073467595923071	0.130545823619681	-0.164078985068509	-0.0528270309502043
AL66283413_287	-0.135307912192954	-0.134581368469282	-0.0640064276095112	0.18430309265329	0.194240270554215	0.073467595923071	0.130545823619681	-0.164078985068509	-0.0528270309502043
NFYA_288	-0.988570165514834	-0.916992129176929	-0.528541470577206	1.40481243456336	1.0295782243465	0.697116251159881	1.30427018673336	-0.393858879676664	-0.653277060558133
CENPB_289	-0.188108107410368	-0.0769048986114161	-0.185185259829534	0.385397589147965	0.236751227540512	0.11354993358345	0.273971463790607	-0.281947987889711	-0.164139101568471
YBX1_290	-0.477623780772552	-0.418695182168107	-0.264063028321856	0.668485350301452	0.479655141108173	0.348146867933468	0.631435890915574	-0.0630361943077469	-0.276156084708935
RBPJ_291	0.193311361722545	0.0734331572051964	0.135678589228109	-0.609618607834699	-0.580692601997907	-0.216393266366832	-0.491869098438539	0.605022374540502	0.397153016530434
CUX2_292	-0.000662467334890643	-0.046885976034283	-0.0145192195466646	-0.143072344342648	-0.125352117811181	-0.0708510988384808	0.120563628380892	-0.00885901473234855	0.190419360119967
ONECUT2_293	-0.172931330863836	-0.233710285787244	-0.150753393074821	0.182640988153884	0.228785906289714	0.0645189383487003	0.292171285775549	-0.0411242879039819	0.0469061913129986
CUX1_294	-0.156985799358075	-0.159482633966113	-0.172112446824558	0.0781437360406404	0.0854296878278885	0.0866891443886575	0.197191261309103	-0.0919245375299091	0.00809203413043932
ONECUT1_295	-0.146109517629581	-0.232598056784548	-0.133368224184508	0.180412956477333	0.203621264826073	0.0687230619284261	0.207210672661509	-0.0657397249607347	0.0282348456210082
ONECUT3_296	-0.0994986284456804	-0.135333822003038	-0.0734506391079386	0.0880536593902583	0.0417677499206105	-0.0365177975698521	0.238634129307121	0.00551851654977249	0.122845099763911
LIN54_297	-0.156959057952367	-0.119005803702231	-0.0809693040424981	0.190204190384841	0.0679030225858196	0.0341298376390896	0.265128471857292	0.0360980257616179	0.104927233715316
CGBP_298	-0.227309073333609	-0.211064513096747	-0.135251963204633	0.317978788681943	0.314699578059331	0.090139037839415	0.262065338197689	-0.129966771467478	-0.112382230170411
KDM2B_299	-0.279000243015381	-0.287921800622713	-0.254332156235043	0.421212306248545	0.342626257004956	0.227006239371329	0.351925368891633	-0.191609952196808	-0.152420911700823
MLL_300	-0.186508541572497	-0.132192202442489	-0.17154859072689	0.396741551869052	0.23587814982366	0.1662899083407	0.192365783763526	-0.130639192214168	-0.148187682523472
DNMT1_301	-0.215867826082307	-0.188954199923242	-0.112815044338653	0.394358346079429	0.355007923848833	0.158703181398309	0.417949055013363	-0.190141808055419	-0.196734961832217
TET1_302	-0.166972412355357	-0.184298686480125	-0.1373793184459	0.348501353260104	0.252373268632697	0.0848723785233006	0.304409684977121	-0.211682544643481	-0.170877467420317
CXXC1_303	-0.214503181986862	-0.157499336497954	-0.114517986013932	0.24477952609177	0.254660612326134	0.131097898253388	0.265328595712233	-0.129178396782701	-0.140495898701376
DMRT3_304	0.0147671887835637	0.114432361834574	0.0136081502178257	-0.188261482734183	-0.229349945917512	0.0382960865623811	-0.109068977183874	0.0657852359095954	0.119109282600636
DMRT1_305	-0.0309187154606471	-0.124707773387432	-0.0849209725371747	0.0618667775283948	0.127369424542504	0.0977171700752695	0.0901282106525583	-0.110446151627323	-0.134061655103338
DMRTA2_306	-0.0530155998894301	-0.0762646710047954	-0.0483654461111896	0.123743596665713	0.0479003522660187	0.011624930703331	0.0551418778585858	-0.134184185236179	-0.148951080752723
DMRT2_307	-0.091810223486913	0.041953001178523	-0.0422814269267355	-0.0659511899434575	0.00113361318456907	-0.0887384786293102	0.0831637005409121	0.112111574962887	0.174331467462052
TFDP2_308	-0.321555489256833	-0.227076086047324	-0.146202110865156	0.390053205675447	0.39625696470884	0.121675142556378	0.361947776920334	0.014058520434887	-0.0160429993926022
TFDP3_309	-0.321555489256833	-0.227076086047324	-0.146202110865156	0.390053205675447	0.39625696470884	0.121675142556378	0.361947776920334	0.014058520434887	-0.0160429993926022
TFDP1_310	-0.321555489256833	-0.227076086047324	-0.146202110865156	0.390053205675447	0.39625696470884	0.121675142556378	0.361947776920334	0.014058520434887	-0.0160429993926022
E2F2_311	-0.321266075409512	-0.169114340286408	-0.162820107568641	0.511240451210082	0.360185716879591	0.0793534038619024	0.399968061251822	-0.217973869883741	-0.209928080350815
E2F1_312	-0.288474303627344	-0.28150851111248	-0.132761856515302	0.419575199196453	0.348941825893047	0.155494893355806	0.375566699751435	-0.23820591244621	-0.161301663646916
E2F3_313	-0.373990912586839	-0.326021780454697	-0.167607309423682	0.471664388741788	0.374792515099015	0.128552875405333	0.509134592581546	-0.182217484013241	-0.0964237146914446
E2F8_314	-0.135631295617179	0.0250949247827457	0.0393841484682725	-0.0567718502085668	-0.115658156265001	-0.047133840571196	0.0637653686192647	0.26962526567033	0.175905089429233
E2F5_315	-0.330103273074923	-0.199600137529985	-0.219290685702929	0.487666417285588	0.365143753333777	0.179985020959806	0.520177017491451	-0.26110745211695	-0.0576976422043533
E2F7_316	-0.19218544494419	-0.0262426591166635	-0.0836404196809299	0.000227714908734895	0.0102507309334888	-0.0566524913125564	0.152737814333293	0.232192038302027	0.0696989857419419
E2F6_317	-0.182746469426644	-0.0784314764706065	-0.0578355210216215	0.0818811252783798	0.0320525430104539	0.0640875169732474	0.0569415656905066	0.221985408071052	0.111704705537525
E2F4_318	-0.384389830402152	-0.211421074134951	-0.16238373884725	0.492069459192545	0.456611582949982	0.253438635806111	0.43418691237938	-0.0806962297819026	-0.0856415010083263
